Event type,Event data,IP Address,Source Module,Scope Distance,Event Tags,Discovery Path
TECHNOLOGY,"{'host': 'ns1.digitalocean.com', 'technology': 'cloudflare', 'url': 'http://ns1.digitalocean.com:2086/'}","2400:cb00:2049:1::adf5:3a33,173.245.58.51",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> hackertarget searched hackertarget API for ""digitalocean.com"" and found DNS_NAME: ns1.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""ns1.digitalocean.com (173.245.58.51)"" and found OPEN_TCP_PORT: ns1.digitalocean.com:2086 --> httpx visited ns1.digitalocean.com:2086 and got status code 403 at http://ns1.digitalocean.com:2086/ --> HTTP_RESPONSE was 16B with text/plain content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: cloudflare"
ASN,"{'name': 'AMAZON-AES', 'description': 'Amazon.com, Inc.', 'country': 'US', 'asn': '14618', 'subnet': '3.208.0.0/12'}",,asn,1,distance-1,"Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsbrute tried 4,989 subdomains against ""digitalocean.com"" and found DNS_NAME: brand.digitalocean.com --> A record for brand.digitalocean.com contains IP_ADDRESS: 3.212.122.79 --> asn checked 3.212.122.79 against ripe API and got ASN: AS14618 (AMAZON-AES, Amazon.com, Inc., 3.208.0.0/12)"
DNS_NAME,wanguard-tor1.digitalocean.com,162.243.190.196,columbus,0,"a-record,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: wanguard-tor1.digitalocean.com"
DNS_NAME,repos.sonar.digitalocean.com,199.232.45.7,columbus,0,"a-record,cloud-digitalocean,cloud-fastly,cname-record,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: repos.sonar.digitalocean.com"
OPEN_TCP_PORT,api.digitalocean.com:443,"2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",speculate,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: api.digitalocean.com --> speculated OPEN_TCP_PORT: api.digitalocean.com:443"
URL,https://ns3.digitalocean.com:2087/,198.41.222.173,httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,in-scope,ip-198-41-222-173,status-403","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: ns3.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""ns3.digitalocean.com (198.41.222.173)"" and found OPEN_TCP_PORT: ns3.digitalocean.com:2087 --> httpx visited ns3.digitalocean.com:2087 and got status code 403 at https://ns3.digitalocean.com:2087/"
DNS_NAME,ams4vnc01.digitalocean.com,69.55.57.68,columbus,0,"a-record,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: ams4vnc01.digitalocean.com"
DNS_NAME,speedtest-sfo1.digitalocean.com,,anubisdb,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: speedtest-sfo1.digitalocean.com"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/clusterlint'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/clusterlint"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/hatch-slack-welcome-bot'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/hatch-slack-welcome-bot"
URL,http://cloudsupport.digitalocean.com/,13.228.64.83,httpx,0,"cloud-amazon,cloud-digitalocean,dir,in-scope,ip-13-228-64-83,status-301","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> leakix searched leakix API for ""digitalocean.com"" and found DNS_NAME: cloudsupport.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""cloudsupport.digitalocean.com (13.228.64.83)"" and found OPEN_TCP_PORT: cloudsupport.digitalocean.com:80 --> httpx visited cloudsupport.digitalocean.com:80 and got status code 301 at http://cloudsupport.digitalocean.com/"
DNS_NAME,www.vpnuntrust-nyc3.digitalocean.com,,crt,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> crt searched crt API for ""digitalocean.com"" and found DNS_NAME: www.vpnuntrust-nyc3.digitalocean.com"
URL,https://vpn-nyc3.digitalocean.com/,162.243.188.132,httpx,0,"cloud-digitalocean,dir,in-scope,ip-162-243-188-132,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsdumpster searched dnsdumpster API for ""digitalocean.com"" and found DNS_NAME: vpn-nyc3.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""vpn-nyc3.digitalocean.com (162.243.188.132)"" and found OPEN_TCP_PORT: vpn-nyc3.digitalocean.com:443 --> httpx visited vpn-nyc3.digitalocean.com:443 and got status code 200 at https://vpn-nyc3.digitalocean.com/"
DNS_NAME,marketplace-nyc1.digitalocean.com,,crt,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> crt searched crt API for ""digitalocean.com"" and found DNS_NAME: marketplace-nyc1.digitalocean.com"
DNS_NAME,speedtest-tor1.digitalocean.com,,anubisdb,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: speedtest-tor1.digitalocean.com"
URL,https://coffee-syd1.digitalocean.com/,137.184.252.198,httpx,0,"cloud-digitalocean,dir,http-title-document-error-not-found,in-scope,ip-137-184-252-198,status-404","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsdumpster searched dnsdumpster API for ""digitalocean.com"" and found DNS_NAME: coffee-syd1.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""coffee-syd1.digitalocean.com (137.184.252.198)"" and found OPEN_TCP_PORT: coffee-syd1.digitalocean.com:443 --> httpx visited coffee-syd1.digitalocean.com:443 and got status code 404 at https://coffee-syd1.digitalocean.com/"
DNS_NAME,console-ams3.digitalocean.com,,crt,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> crt searched crt API for ""digitalocean.com"" and found DNS_NAME: console-ams3.digitalocean.com"
ASN,"{'name': 'SENDGRID', 'description': 'SendGrid, Inc.', 'country': 'US', 'asn': '11377', 'subnet': '167.89.118.0/24'}",,asn,1,distance-1,"Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: entelolink.digitalocean.com --> A record for entelolink.digitalocean.com contains IP_ADDRESS: 167.89.118.120 --> asn checked 167.89.118.120 against ripe API and got ASN: AS11377 (SENDGRID, SendGrid, Inc., 167.89.118.0/24)"
DNS_NAME,www.prod-codd-admin.nyc3.internal.digitalocean.com,,crt,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> crt searched crt API for ""digitalocean.com"" and found DNS_NAME: www.prod-codd-admin.nyc3.internal.digitalocean.com"
TECHNOLOGY,"{'host': 'mirrors.digitalocean.com', 'technology': 'cpe:/a:jquery:jquery:1.5.4'}","172.67.148.71,2606:4700:3036::ac43:9447,104.21.29.13,2606:4700:3034::6815:1d0d",internetdb,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> otx searched otx API for ""digitalocean.com"" and found DNS_NAME: mirrors.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""mirrors.digitalocean.com (104.21.29.13)"" and found TECHNOLOGY: {'host': 'mirrors.digitalocean.com', 'technology': 'cpe:/a:jquery:jquery:1.5.4'}"
URL,https://events.digitalocean.com/,104.18.34.21,httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,in-scope,ip-104-18-34-21,status-404","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsbrute tried 4,989 subdomains against ""digitalocean.com"" and found DNS_NAME: events.digitalocean.com --> speculated OPEN_TCP_PORT: events.digitalocean.com:443 --> httpx visited events.digitalocean.com:443 and got status code 404 at https://events.digitalocean.com/"
DNS_NAME,billing-inbound.digitalocean.com,"2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",columbus,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: billing-inbound.digitalocean.com"
DNS_NAME,productionresultssa14.blob.core.windows.net,"20.209.227.33,20.209.226.1,20.209.226.129",httpx->excavate,2,"a-record,affiliate,cname-record,distance-2,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> speculated URL_UNVERIFIED: https://github.com/digitalocean --> httpx visited https://github.com/digitalocean and got status code 200 --> HTTP_RESPONSE was 285.99KB with text/html content type --> Excavate's CSPExtractor emitted DNS_NAME productionresultssa14.blob.core.windows.net, because HTTP response (headers) contains CSP Header"
SOCIAL,"{'platform': 'github', 'url': 'https://github.com/resources', 'profile_name': 'resources'}",,httpx->excavate->social,2,"distance-2,spider-danger","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> speculated URL_UNVERIFIED: https://github.com/digitalocean --> httpx visited https://github.com/digitalocean and got status code 200 --> HTTP_RESPONSE was 285.99KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://github.com/resources/articles, because HTTP response (body) contains tag with src or href attribute --> social detected github SOCIAL at https://github.com/resources"
URL,https://cloudsupport.digitalocean.com:8443/,13.228.64.85,httpx,0,"cloud-amazon,cloud-digitalocean,dir,in-scope,ip-13-228-64-85,status-301","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> leakix searched leakix API for ""digitalocean.com"" and found DNS_NAME: cloudsupport.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""cloudsupport.digitalocean.com (13.228.64.83)"" and found OPEN_TCP_PORT: cloudsupport.digitalocean.com:8443 --> httpx visited cloudsupport.digitalocean.com:8443 and got status code 301 at https://cloudsupport.digitalocean.com:8443/"
DNS_NAME,nyc3-sslvpn4.internal.digitalocean.com,,anubisdb,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: nyc3-sslvpn4.internal.digitalocean.com"
DNS_NAME,www.poweriq02.nyc3.internal.digitalocean.com,,crt,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> crt searched crt API for ""digitalocean.com"" and found DNS_NAME: www.poweriq02.nyc3.internal.digitalocean.com"
DNS_NAME,pan01.internal.digitalocean.com,,anubisdb,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: pan01.internal.digitalocean.com"
DNS_NAME,prod-rdnsdoh-nyc3.digitalocean.com,"104.131.113.138,159.203.170.134",columbus,0,"a-record,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: prod-rdnsdoh-nyc3.digitalocean.com"
DNS_NAME,prod-rdnsdoh-ams3.digitalocean.com,"188.166.98.53,188.166.98.207",columbus,0,"a-record,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: prod-rdnsdoh-ams3.digitalocean.com"
SOCIAL,"{'platform': 'github', 'url': 'https://github.com/features', 'profile_name': 'features'}",,httpx->excavate->social,2,"distance-2,spider-danger","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> speculated URL_UNVERIFIED: https://github.com/digitalocean --> httpx visited https://github.com/digitalocean and got status code 200 --> HTTP_RESPONSE was 285.99KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://github.com/features/actions, because HTTP response (body) contains tag with src or href attribute --> social detected github SOCIAL at https://github.com/features"
DNS_NAME,dctrack-dev.internal.digitalocean.com,,anubisdb,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: dctrack-dev.internal.digitalocean.com"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/mysql'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/mysql"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/kubelet-rubber-stamp'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/kubelet-rubber-stamp"
URL,http://ns1.digitalocean.com:2082/,173.245.58.51,httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,in-scope,ip-173-245-58-51,status-403","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> hackertarget searched hackertarget API for ""digitalocean.com"" and found DNS_NAME: ns1.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""ns1.digitalocean.com (173.245.58.51)"" and found OPEN_TCP_PORT: ns1.digitalocean.com:2082 --> httpx visited ns1.digitalocean.com:2082 and got status code 403 at http://ns1.digitalocean.com:2082/"
TECHNOLOGY,"{'host': 'careers.digitalocean.com', 'technology': 'cloudflare', 'url': 'https://careers.digitalocean.com/'}","2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsbrute tried 4,989 subdomains against ""digitalocean.com"" and found DNS_NAME: careers.digitalocean.com --> speculated OPEN_TCP_PORT: careers.digitalocean.com:443 --> httpx visited careers.digitalocean.com:443 and got status code 301 at https://careers.digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: cloudflare"
DNS_NAME,panorama.internal.digitalocean.com,,anubisdb,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: panorama.internal.digitalocean.com"
TECHNOLOGY,"{'host': 'vpnroaming.digitalocean.com', 'technology': 'cpe:/o:paloaltonetworks:pan-os'}",162.243.188.136,internetdb,0,"cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> certspotter searched certspotter API for ""digitalocean.com"" and found DNS_NAME: vpnroaming.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""vpnroaming.digitalocean.com (162.243.188.136)"" and found TECHNOLOGY: {'host': 'vpnroaming.digitalocean.com', 'technology': 'cpe:/o:paloaltonetworks:pan-os'}"
DNS_NAME,vpn-sfo2.internal.digitalocean.com,,otx,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> otx searched otx API for ""digitalocean.com"" and found DNS_NAME: vpn-sfo2.internal.digitalocean.com"
